name	smiles	heavy	prob_binary	pred_value	score
rxn:2:76320:116856	COC(C)c1ccc(C(C)Nc2cscc2C)cc1	19	0.18894943594932556	0.6794013977050781	-0.02581326114503961
rxn:2:70631:133164	CC1(C)CCC(N[C@@H]2C[C@@H]3CC[C@H]2O3)CC(C)(C)O1	19	0.12181375920772552	1.5641838312149048	-0.07591421431616734
rxn:2:115056:122897	CC(C)(C)Oc1cccc(NC2CCOCC2C2CC2)n1	21	0.13552144169807434	0.643366813659668	-0.024183112950552078
rxn:2:111019:126726	Cc1cccnc1C(NC1CC(C)C1(C)C)C(C)(C)C	20	0.20422349870204926	1.1724281311035156	-0.04841023162007332
rxn:2:94056:113058	Cc1ccccc1C1CC(NC2(CC3CC3)CC2)C1	19	0.1752713918685913	0.4398925304412842	-0.013927428345931204
rxn:2:93625:65992	Cc1nc(CCC(C)NCC2CC(F)(F)CCO2)cs1	20	0.13075833022594452	0.23282384872436523	-0.005103275924921036
rxn:2:112624:90848	Cc1cnc2c(NC3CCC4(CC[C@H](F)C4)C3)cnn2c1	21	0.2317199409008026	0.4063384532928467	-0.008315167256764002
rxn:2:102222:123319	CN1CCC(Nc2cnc3cccnc3c2)CC12CCC2	21	0.19807708263397217	0.927939772605896	-0.03475536618913923
rxn:2:86188:138873	Cc1cc(CNC[C@H]2CCCc3ccccc32)cc(C)n1	21	0.4077177941799164	0.878859281539917	-0.02243530892190479
rxn:2:139764:100098	CO[C@H]1COC[C@@H]1NC(C)c1cnc(-c2cccnc2)s1	21	0.3372969329357147	0.8492672443389893	-0.02437953863825117
rxn:2:85964:128945	CCON1CCC(N[C@H]2CCO[C@@H](C(C)C)C2)CC1	19	0.1220596581697464	0.8748577833175659	-0.0396209539551484
rxn:2:100467:119009	CCN1CCc2nc(NC(C)c3cn(C)nn3)oc2CC1	21	0.10442548245191574	0.9512009620666504	-0.04032264188641593
rxn:2:97197:115719	CCC1CCN1CCNC(C)c1cnn2cccnc12	20	0.24068191647529602	0.6476864814758301	-0.020350228250026702
rxn:2:117700:67774	COc1ccc(C(C)(C)NC2CCC2C2CCC2)cc1	20	0.1507171094417572	0.5413808822631836	-0.01953318864107132
rxn:2:114030:126124	CCC(NCc1csnc1C)C1CCCCN1C1CC1	20	0.13093113899230957	0.3442668914794922	-0.01066678762435913
rxn:2:112294:132476	Cc1cc(C(C)Nc2cnn(C3CCCC3)c2)sc1C	20	0.28030240535736084	0.4277791976928711	-0.007373839616775513
rxn:2:94691:113292	Cc1ccc(O[C@@H]2CCOC2)c(NC2CCC3CC3C2)c1	21	0.13725867867469788	0.7160110473632812	-0.027559636604218257
rxn:2:98299:71154	CCC1(C)OC(C)(CC)C1NCc1n[nH]c2c1CCC2	20	0.26740577816963196	0.5169339179992676	-0.012476406991481781
rxn:2:75229:68556	CCC(NCC12CC(C3CC3)(C1)C2)C1CCOC1	18	0.15072697401046753	0.8199074268341064	-0.037176691823535495
rxn:2:123627:100687	c1nc(C(NC2CCCN(c3cnco3)C2)C2CC2)co1	21	0.24881356954574585	0.40976977348327637	-0.007664581139882405
rxn:2:84955:99398	CCn1nc(C)cc1C(C)NCC1CN2CCN1CC2	20	0.11263582110404968	0.9728560447692871	-0.04301101118326187
rxn:2:78792:67202	CCC(NC1CCC(CCOC)CC1)c1cnco1	19	0.10358905792236328	0.6207683086395264	-0.027219960564061216
rxn:2:105381:141509	CCOC1COCCC1NC(C)C(C)n1cc(C)cn1	20	0.11528138071298599	0.9367725849151611	-0.04107456021010876
rxn:2:113695:78452	CC1(C)CSCC(NCc2cc(C3CC3)n3c2CCC3)C1	21	0.2416982352733612	0.4496185779571533	-0.009900968699228196
rxn:2:136328:67800	CCc1nccn1CC(CC)NC[C@H](F)[C@@H](C)F	18	0.16252872347831726	1.2567838430404663	-0.06079195108678606
rxn:2:134109:92624	COc1ccc(C(NC23CSCC2C3)C2CCCO2)cc1	21	0.16877694427967072	0.6207971572875977	-0.02152477204799652
rxn:2:91433:116616	CCn1cc(C(NC2CCOCC23CCC3)C2CC2)cn1	21	0.1720585823059082	0.31830739974975586	-0.006964229402087983
rxn:2:98076:102599	CC[C@@]12CC[C@@H](CC1NCc1cc(=O)c(OC)cn1C)C2	21	0.15695726871490479	0.9991047382354736	-0.04010226045336042
rxn:2:69665:74551	COC[C@@]1(C)CCC[C@@H]1NC1COc2cccc(OC)c21	21	0.30430757999420166	1.2013044357299805	-0.042714135987418037
rxn:2:132048:111773	COc1ccnc(C(C)Nc2c(C)ccnc2C2CC2)c1	21	0.1928393691778183	0.7615752220153809	-0.02708265965893155
rxn:2:88196:80724	COC1CCCC1NCc1ccccc1N1CCCCCC1	22	0.299098938703537	0.9168843030929565	-0.028081152926791798
rxn:2:121937:102483	CC(C)CCc1nc(NC2CCOC3(CCCC3C)C2)no1	22	0.11342640221118927	0.02815532684326172	0.003875957971269434
rxn:2:99342:119233	CCc1ccc([C@@H](CC(C)C)NC2C[C@H]3COC[C@@H]23)cc1	21	0.20886492729187012	0.6492929458618164	-0.02097276278904506
rxn:2:92999:83373	CCC(NC1CCc2nccn2C1)c1cccc(SC)c1	21	0.3002672791481018	-0.3158528804779053	0.029339055220286053
rxn:2:97847:78433	CC1OCCN(C)C1CNC1CCC(C)(N2CCC2)CC1	21	0.13194561004638672	0.6947379112243652	-0.02679963338942755
rxn:2:79635:67250	CC(N[C@@H]1C[C@H](C)CC[C@H]1C(C)C)c1ccc2cn[nH]c2n1	22	0.17384514212608337	0.34770631790161133	-0.007902780717069452
rxn:2:89944:116616	O=c1[nH]c(CNC2CCOCC23CCC3)nc2cnccc12	22	0.35713326930999756	0.8410930633544922	-0.021998172456567936
rxn:2:125628:134635	CCC(NC1CCCc2n[nH]cc21)c1ccc2c(c1)CCC2	22	0.26430758833885193	-0.1120302677154541	0.017106266184286636
rxn:2:108028:115333	Cc1oc2c(c1C)C(Nc1cnn([C@@H]3CCOC3)c1C)CCC2	23	0.08650794625282288	0.9557676315307617	-0.037793899359910385
rxn:2:143604:106214	CC(C)C1CC(Nc2ccccc2-c2ccc(=O)n(C)n2)CS1	23	0.27025020122528076	0.19361138343811035	0.00333212251248567
rxn:2:108580:112500	COc1cccc2c1C(NC1CCc3c1cccc3N(C)C)C2	23	0.2989444136619568	0.2687840461730957	0.0013113203256026559
rxn:2:83984:139934	Cc1noc(C2OCCC2NCC2CCc3ccccc3O2)n1	23	0.35494914650917053	0.061131954193115234	0.012774660535480665
rxn:2:84329:78697	CC(Nc1cc(C2CC2C)no1)c1ccc(C(C)(C)C)nc1	22	0.11900023370981216	0.19222116470336914	-0.0033282241360707717
rxn:2:133616:87470	CCc1cccc(C(N[C@H]2C[C@@H]3O[C@H]2[C@H]2C[C@H]23)C2CCC2)c1	22	0.21067166328430176	0.5549008846282959	-0.01564678278836337
rxn:2:136427:141920	CC(CNC1CCCN(c2cc[nH]c(=O)c2)C1)N1CCC1	21	0.19391661882400513	1.0273960828781128	-0.03968949828829084
rxn:2:140120:75685	Cc1cccc([C@H](CCC(C)C)NC2CC(C)C2)c1	19	0.30777835845947266	0.9095785617828369	-0.03167369491175601
rxn:2:131978:104467	CC(N[C@H]1CC12CCCCC2)c1csc2ccccc12	20	0.22701236605644226	0.8630878925323486	-0.031803776323795316
rxn:2:87295:164255	Cc1cccc(=O)n1CC(NC[C@@H]1C[C@H]1C)c1ccn(C)c1	22	0.28223755955696106	0.8198425769805908	-0.02443659170107408
rxn:2:77311:133590	CC(C)C1CCc2ccccc2C1N[C@@H]1C[C@H]1c1ccn(C)n1	23	0.20042860507965088	0.28726863861083984	-0.0037756536317908244
rxn:2:108388:107138	c1cc2n(n1)C1(CCC1)CC2NC1CCC(N2CCCCC2)C1	23	0.1444101333618164	-0.08385491371154785	0.009924567264059315
rxn:2:140760:119249	c1cn(CCCn2ccc(NC3CCC4(CC4)OC3)n2)cn1	22	0.1966768503189087	0.17480874061584473	0.0009940049865029075
rxn:2:127377:82070	CC1(C)CC(NCc2ccn(C(C)(C)C)c2)c2cccnc2O1	23	0.2308516800403595	0.3327295780181885	-0.004429473825122999
rxn:2:115739:105131	CN(C)c1ccc(NC2CCC3(CC3)C2)c(-c2cnn(C)c2)c1	23	0.20860931277275085	0.1703946590423584	0.0016615066839301069
rxn:2:140478:109324	CC(C)c1ncc(CCNC2CC3(CCC(C)(C)C3)C2)s1	21	0.272443026304245	0.014811992645263672	0.012268144459951492
rxn:2:107917:104766	CCc1cc(C)cc(C(CC)NC2CCCC2N(C)C)c1	21	0.31479355692863464	1.2658286094665527	-0.04528738345418658
rxn:2:126316:78436	COc1ccc(CNC2CCC(C)(C)N(C)C2)c2ccccc12	23	0.3066685199737549	0.5686047077178955	-0.011388529901919157
rxn:2:99675:125762	COCCC(NC1CCC2CC1C2)c1cc(C)ccc1C	21	0.2256510853767395	1.1496599912643433	-0.044000424089885894
rxn:2:111270:128152	CC(C)CC(Cc1ncccn1)Nc1ncnn1C(C)(C)C	22	0.30974268913269043	1.611053466796875	-0.05915048989382657
rxn:2:67704:116126	CS(=O)(=O)CC(N[C@H]1CCc2nccn2C1)c1ccncc1	22	0.40768668055534363	-0.07862615585327148	0.022105128927664322
rxn:2:136387:105165	COc1c(C)cc(C)cc1C(C)Nc1n[nH]c2c1CCC2C	22	0.19795966148376465	0.2652261257171631	-0.0030575665560635653
rxn:2:116356:129453	CC(C)[C@H](C)NC1CC2CC(C1)CN(Cc1ccccc1)C2	22	0.13220754265785217	1.2123947143554688	-0.04909941689534621
rxn:2:137932:85949	CC(C)(CN1CC2CCCC2C1)NC1CCc2ncncc2C1	23	0.16736364364624023	0.6865475177764893	-0.022573211918706478
rxn:2:121902:135634	O=c1ccn(C2CCCC2NC2C[C@@H]3C[C@H]2C[C@H]3F)c(=O)[nH]1	22	0.16021409630775452	1.209291934967041	-0.04768535630269484
rxn:2:83737:135605	CC(C)(C)C1CCCC1NC1CN(c2cc(C3CC3)ncn2)C1	23	0.18842995166778564	0.4959554672241211	-0.01337067458940589
rxn:2:97939:88482	CCC(NCC(F)CCOC(C)(C)C)c1ncc[nH]1	19	0.29930782318115234	0.8162550926208496	-0.027207751023141963
rxn:2:109815:78241	CCc1nc(C2CC(Nc3ccc4c(c3)CS(=O)(=O)C4)C2)no1	23	0.09197854995727539	0.20354938507080078	-0.004850905874501104
rxn:2:117915:137366	c1csc(C2CC(NC3CC3c3ccc(C4CC4)cc3)C2)n1	22	0.3093371093273163	-0.19652032852172852	0.02299351990222931
rxn:2:129492:117250	CCC(NC1(c2nnc(C)[nH]2)CC1)c1cn(C)nc1OC	21	0.16292381286621094	1.2108407020568848	-0.04990080424717495
rxn:2:89131:140137	CC1CCCCC1C1(NC2CCC3C2COC3(C)C)CC1	21	0.11195265501737595	0.4652688503265381	-0.01682458072900772
rxn:2:141752:77199	COc1ccc2c(c1)CCC2Nc1cc(CC(C)(C)C)nn1C	23	0.18438050150871277	0.6495051383972168	-0.020222810299500175
rxn:2:74883:127877	Cn1cc2c(n1)CCCCC2NC1CCC2CC1C2(C)C	21	0.18659189343452454	0.6179690361022949	-0.020541768698465256
rxn:2:79316:72920	Cc1cccc(-n2ccc(NC3CCCC[C@H]3CN(C)C)n2)n1	23	0.2521234154701233	0.6360111236572266	-0.016690769921178402
rxn:2:71263:149522	CCCc1nc2ncc(C(C)NC3CC4CCC3C4)c(C)n2n1	23	0.10346752405166626	0.29507899284362793	-0.008330933425737463
rxn:2:83213:67518	c1ccc(N2CCC(NC3CCOC4(CCCCC4)C3)C2)cc1	23	0.11094581335783005	0.6710491180419922	-0.02435231759496357
rxn:2:107681:113943	FC1(F)CC1n1ccc(NC2CCCC2C2CCCCC2)n1	22	0.1585322618484497	0.012297630310058594	0.006647028706290505
rxn:2:111343:75361	CO[C@@H]1[C@@H](NC(CCN(C)C)c2ccsc2)COC1(C)C	21	0.15808187425136566	-0.17766642570495605	0.015988014283634368
rxn:2:138428:127910	COc1ccc2c(c1)[C@H](CCNC(C)c1cccnc1)CC2	22	0.330757737159729	0.2359907627105713	0.004307589747688987
rxn:2:133402:123606	Cc1sccc1-c1cccc(NC2CCN(C)C3(CC3)C2)c1	22	0.19598300755023956	0.5667257308959961	-0.01685194197026166
rxn:2:118901:71859	CN(CCNC1CC(CN2CCCCC2)C1)C1CC1	19	0.24665147066116333	0.5014214515686035	-0.013408946363549484
rxn:2:99459:74071	CC(C)(COc1ccccc1)NC1Cc2cnoc2C2(CC2)C1	23	0.14234194159507751	0.2125861644744873	-0.0030540966469308605
rxn:2:69438:108058	Cc1cc2n(n1)CCCC2NC12CC(N3CCN(C)CC3)(C1)C2	23	0.09181225299835205	0.7633047103881836	-0.029195324234340504
rxn:2:108926:118926	CCCOC1CC(NC(C)(C)C2CCSCC2)C1(C)C	20	0.07288524508476257	0.6959757804870605	-0.031154526770114897
rxn:2:105476:66610	CCc1cc2nccc(CNC3CCS(=O)(=O)CC3(C)C)n2n1	23	0.3250250816345215	0.6540384292602539	-0.01430492815764054
rxn:2:126575:74190	Cn1nc2c(c1NC1CCCC1CC1CCC1)CS(=O)(=O)CC2	23	0.07787641882896423	0.9449739456176758	-0.03769989246907442
rxn:2:139059:70112	CCC1COCCC1NC1CCN(c2cccc(C)c2C)CC1	23	0.14053617417812347	0.8649905920028687	-0.031498018166293267
rxn:2:105904:116170	Cc1ccc2c(c1)C(NCC1CC(CC(C)C)CO1)C(C)C2	22	0.25752246379852295	0.1351323127746582	0.005563188682902943
rxn:2:134740:123043	CCCC(NCC1(CC)CC2CCC1O2)c1cnccn1	21	0.3252686560153961	0.9043757915496826	-0.02757653026353745
rxn:2:91790:68991	CCCO[C@H]1CC[C@@](C)(NC2CCOC3(CCC3)C2)CC1	21	0.09914631396532059	0.10078740119934082	-7.814701114382063e-05
rxn:2:67615:110149	CN(C)CCC(NCC1(C)CC2CCC1O2)c1cccs1	21	0.18177542090415955	0.0669095516204834	0.005469803299222674
rxn:2:102705:112583	COc1csc(-c2ncc(C(C)N[C@@H](C)[C@H](C)OC)s2)c1	21	0.21781161427497864	0.32096409797668457	-0.004912023033414569
rxn:2:115128:126707	CC(C)CC1CC(NCCC23COCC(C2)C3)c2ccnn21	22	0.18680810928344727	0.15882396697998047	0.0012720064683393998
rxn:2:67342:119083	c1cc2c(s1)C(CNCC1CC3(CCOC3)CO1)CCC21CC1	23	0.22516870498657227	0.5125589370727539	-0.012495227482007898
rxn:2:130768:82422	CCOCC(NCC12CCC(C)(C1)OC2)c1cnn(C)c1	21	0.13234777748584747	-0.04759025573730469	0.008568477772531054
rxn:2:127301:119592	CC(C)c1cc(CNC2CC3(C2)CS(=N)(=O)C3)nn1C1CC1	22	0.38674890995025635	0.7441952228546143	-0.016247559677470814
rxn:2:98494:141942	CCc1ccccc1C(NC1CCCn2c(C)nnc21)C1CC1	23	0.21389928460121155	0.4621288776397705	-0.010792591001676477
rxn:2:118436:119035	Cc1ccc(CC(C)CNC2CCCC2S(C)(=O)=O)cc1C	22	0.14835196733474731	-0.01787567138671875	0.007555801760066639
rxn:2:121452:92177	Cc1nc(=O)c(NC2CCN(c3ncccn3)CC2)nn1C	22	0.20731467008590698	0.9133893251419067	-0.03209430250254544
rxn:2:92103:115673	Cc1ccnc(C(C)(C)NC(CS(C)(=O)=O)c2ccco2)n1	22	0.27494049072265625	0.23195862770080566	0.001953721046447754
rxn:2:93033:69603	CCN(c1ccc(NC2CC3CCC(C2)O3)cc1C)C(C)C	22	0.35415226221084595	0.7574243545532227	-0.018330549651926212
rxn:2:92909:117884	CCN1CCCCC1CNC(C)c1c(C)[nH]c2ccccc12	22	0.15510274469852448	1.046452522277832	-0.04051589898087762
rxn:2:112095:70834	CC(N[C@@H](C)C1CCCC1)c1cnc(N2CC3CCC2C3)s1	22	0.32390111684799194	0.4680025577545166	-0.006550065495751121
rxn:2:75646:78904	CC1CC(Nc2nc3c(s2)C2CCC(C3)O2)CC(C)C1(F)F	22	0.1695600152015686	0.23279547691345215	-0.002874339168721979
rxn:2:77265:138506	COc1cc2c(cc1C)CCCC2NC1CCCN(C(C)C)C1	23	0.1680397391319275	0.22589588165283203	-0.002515484457430632
rxn:2:65938:87510	Cc1nc2cccc(C(C)NCC3COCCS(=O)(=O)C3)c2s1	23	0.31779396533966064	-0.2822990417480469	0.026091000308161198
rxn:2:90054:97163	CCOc1c(C(C)N[C@@H]2COC[C@H]2OC)cnn1C(C)C	21	0.24096167087554932	0.8689702749252319	-0.029905171621413457
rxn:2:138130:72101	CCCC1CCC1CNC1CCC(OC2CC2)CC1	19	0.12739482522010803	0.8035054206848145	-0.03558476818235297
rxn:2:77808:77095	c1cc2c(c3c1CCCC3)C(NC1CCCn3cncc31)CC2	23	0.3103775084018707	0.9619119167327881	-0.02832758297090945
rxn:2:121330:75001	CN1CC2CC(Nc3cc4c(cc3OC3COC3)OCO4)C1C2	23	0.13075760006904602	0.7339224815368652	-0.026224560063818226
rxn:2:110847:131925	c1coc(CN2CCC(Nc3nnc(C4CCCC4)o3)CC2)c1	23	0.21397659182548523	-0.05413198471069336	0.011656894632007765
rxn:2:81466:90988	CCC(N[C@@]1(C)CCOC1)c1ccc(-c2ccccc2)cc1	22	0.15338478982448578	0.8079941272735596	-0.02975496988404881
rxn:2:114783:89746	COC1CCC2(CC(NC(Cc3ccccn3)C(C)C)C2)C1	22	0.11554823815822601	0.6725749969482422	-0.025319398126818916
rxn:2:75963:87493	CCC(C)C1CCCCC1NCc1ccccc1N(C)C	21	0.19082868099212646	1.7470345497131348	-0.07410504136766706
rxn:2:140141:110560	CC1CC(C)CN(Cc2nnsc2NC(C)c2nccn2C)C1	23	0.3732492923736572	0.8961187601089478	-0.022733455118925674
rxn:2:129336:70737	CCOc1c(C(C)NC(C)C2COCCO2)cnn1CC	21	0.1591629981994629	1.157446026802063	-0.04753728707631429
rxn:2:70514:155253	Cc1cnccc1-c1cccc(C(C)NC2(C3COC3)CC2)c1	23	0.1456567645072937	-0.18316411972045898	0.014296560183815334
rxn:2:88969:123260	COc1cc(NC2CCC(c3ccccn3)(N(C)C)CC2)sn1	23	0.13319210708141327	0.19321727752685547	-0.002609790019367052
rxn:2:123316:88988	CC1(C)CCC1Nc1cccc(CCCN2CCOCC2)c1	22	0.27473729848861694	0.8948609828948975	-0.028187440200285477
rxn:2:136555:68275	CC(C)C1CC(Nc2ccc(N(C)Cc3ccoc3)cn2)C1	22	0.1743822991847992	0.2672767639160156	-0.004222475669600747
rxn:2:125284:124303	Cc1nn(C(C2CC2)C2CC2)cc1NC[C@@H]1C[C@@H](C)CCO1	22	0.19403892755508423	0.87315833568573	-0.030869064005938442
rxn:2:110732:78993	CCOc1ccc(Oc2ccc(NC3CC(F)C3)cn2)cc1	22	0.13765746355056763	0.700380802154541	-0.025578333572907883
rxn:2:66935:78429	CCC(NC1CC2CCC1(C)C2(C)C)c1cc(C)oc1C	21	0.13330014050006866	1.116562008857727	-0.04682199373131707
rxn:2:116968:91380	COc1cc(OC)c2cnc(NC3CC(C)(C(C)C)C3)nc2c1	23	0.1258985996246338	0.6034283638000488	-0.020762163659800655
rxn:2:99929:77139	Cc1nsc(CNC2CCN(c3ccc(C(C)C)cc3)CC2)n1	23	0.15942052006721497	0.5262284278869629	-0.015948169905206432
rxn:2:75806:69476	CC(C)CC(CC(C)C)NCc1ccc2csnc2c1	20	0.22726356983184814	0.2046658992767334	0.0011298835277557373
rxn:2:89539:77235	Cc1ccc(O[C@H]2C[C@H](NC3CCN(C4CCC4)CC3)C2)nc1	23	0.09796275198459625	0.05265235900878906	0.0019700170859046602
rxn:2:105270:97618	Cc1cc(OC(C)C)ncc1NCC1CCCCN1C(C)C	22	0.1952638328075409	0.5220193862915039	-0.014852525158361956
rxn:2:115198:114039	FC1(F)CCCCCCC1Nc1ncc(-c2cccs2)cn1	22	0.23553474247455597	-0.12492656707763672	0.016384604979645122
rxn:2:67258:110560	CC(NCC(F)(F)CN1CC2CCC(C1)O2)c1nccn1C	22	0.11588788777589798	0.8998950719833374	-0.035636690191247246
rxn:2:110827:76882	CCOCc1nccc(NC2CCCCC23CCCN(C)C3)n1	23	0.12368369847536087	0.6059370040893555	-0.020967535026695416
rxn:2:85549:91878	CC(C)c1ccccc1C(F)(F)CNC1COc2ncccc21	23	0.25468993186950684	0.2272799015045166	0.0011917404506517494
rxn:2:133593:84594	CCSc1nc(NC2CCC(N(C)C(C)(C)C)CC2)ns1	21	0.2879071533679962	0.3845992088317871	-0.004604383593513852
rxn:2:124999:83104	COc1cc(NC2CCC3CC(F)(F)C32)ccc1C(C)(C)C	22	0.12059804797172546	0.7644238471984863	-0.029264809055761856
rxn:2:113813:135431	COCc1nc(C2CC(NC3CCCc4nccnc43)C2)no1	23	0.23353198170661926	0.14812040328979492	0.003713546887688015
rxn:2:121496:90879	CCc1cc(CNC2C[C@H]3OCCC[C@@H]23)n(C2CCCCC2)n1	23	0.17652662098407745	0.8408699035644531	-0.028884490546972855
rxn:2:139980:76719	CC(C)(CC1(C(C)(C)C)COC1)NC1CC2CCCN(C2)C1	22	0.12968730926513672	0.2539854049682617	-0.005649913441051136
rxn:2:124860:91877	Cc1ccnc(-c2cccc(NC3C[C@H]4COC[C@@H](C3)N4C)c2)n1	24	0.14100486040115356	0.5581002235412598	-0.017378973464171093
rxn:2:127422:79384	C=C=CC(N[C@H]1CCO[C@@H]1c1ccnn1C)c1ccccc1	22	0.18058958649635315	0.5846567153930664	-0.01836668767712333
rxn:2:125356:96655	CCCC1CCC(NCCc2cnc3n2CC(C)CC3)CC1	22	0.38082027435302734	0.4193613529205322	-0.0017518672076138582
rxn:2:75865:73313	Cc1cccc(OCC2CC(NC3C4CN5CCC(O4)C35)C2)c1	23	0.20084208250045776	0.6541290283203125	-0.01970812807912412
rxn:2:88923:139826	CC(CCN1CCCC1)Nc1cnc(OC2COC2)nc1	21	0.08435581624507904	0.5220503807067871	-0.020842598307700383
rxn:2:93071:106506	COc1c(C(C)NC2CCc3[nH]nnc3C2)cnn1C(C)(C)C	23	0.08631701022386551	0.6037049293518066	-0.022495126918606136
rxn:2:121620:95479	CCC1(C(C)C)CC(NC(C)(C)c2nc(C)c(C)s2)CCO1	22	0.18919357657432556	0.6021714210510254	-0.018771720203486355
rxn:2:140484:99066	CCCC(Nc1nc2ncn(C)c2c(=O)[nH]1)C(CC)CC	21	0.12964783608913422	0.767906665802002	-0.030393277605374653
rxn:2:134525:98229	CCC(NCc1cc(CC(C)C)on1)c1ccc[nH]c1=O	21	0.23401930928230286	0.6094379425048828	-0.01787707777250381
rxn:2:80160:141920	Cc1ccnc(C(C)NC2CCCN(c3cc[nH]c(=O)c3)C2)n1	23	0.2625240981578827	0.24642229080200195	0.0007000785806904669
rxn:2:67844:138729	CCC(NC(C)c1c[nH]c(-c2cccc(C)c2)n1)C(C)C	21	0.2097560614347458	0.8225250244140625	-0.02917947442758651
rxn:2:134760:80496	CC(Nc1cc2n(n1)CCN2C)c1c2c(cc3c1CCC3)CCC2	24	0.25668877363204956	-0.4034464359283447	0.027505633731683094
rxn:2:75792:108633	Cc1c(CCNC2CCCC3C2c2ccccc2N3C)cnn1C	24	0.22299522161483765	0.1555638313293457	0.002809641261895498
rxn:2:67742:131094	Cc1ncsc1CCC(C)Nc1cn2c(C)cnc2o1	20	0.3683522939682007	-0.2973909378051758	0.033287161588668825
rxn:2:132423:97959	Cc1cc(C(C)NC(C)c2cc(C3CCC3)nn2C)c(C)s1	22	0.07927092164754868	0.3908967971801758	-0.014164812524210323
rxn:2:82158:131485	CCn1c(=O)c(NC(CCOC)C2CCC2)cn(C)c1=O	21	0.18784013390541077	1.3096449375152588	-0.053419276362373716
rxn:2:93369:70174	c1cncc(-c2ncn(C3CC3)c2NC2CCN3CCCCC23)c1	24	0.1333167999982834	0.9997375011444092	-0.03610086254775524
rxn:2:71148:128413	Cc1nc2cc(C(C)NCC34CCCC(COC3)C4)ccc2s1	23	0.1554289609193802	0.31105637550354004	-0.00676640932974608
rxn:2:126311:96295	Cc1c(C2CC2)nn(C)c1NC1CCC12CCCCCCC2	22	0.13106957077980042	0.14907360076904297	-0.0008183649995110252
rxn:2:100185:96106	Cc1c(C(C)Nc2c3c(nn2C2CCOC2)CC2CC32)ccn1C	24	0.1040901392698288	0.6012005805969238	-0.020712935055295627
rxn:2:115963:139792	Cc1ccnc(OC2CCC(Nc3cc(C)n(C)c(=O)c3)CC2)c1	24	0.2760846018791199	0.3735775947570801	-0.0040622080365816755
rxn:2:71292:134300	CCn1ccc(CN2CCC(NC3CCCC4CSCC43)C2)n1	23	0.1356997787952423	0.10648393630981445	0.0012702540211055589
rxn:2:80487:125698	c1nnc(C2CCOCC2)n1CCNC1CCCOC12CCC2	23	0.1539306342601776	1.0419827699661255	-0.038610962421997734
rxn:2:91131:88558	CN1CCc2nc(NC3CS(=O)(=O)c4ncccc43)ccc2C1	23	0.30014514923095703	0.33936047554016113	-0.0017050141873567002
rxn:2:137521:95409	Cc1ccsc1C(CNC1CCc2[nH]ncc2C1)OC(C)C	22	0.2073659598827362	0.7652854919433594	-0.025359978730028324
rxn:2:72055:96844	COC(C)(C)c1ccc(CNC2CCCS(=O)(=O)C2(C)C)cc1	23	0.13241726160049438	0.966545581817627	-0.03626644870509272
rxn:2:75882:118517	CC1CCCC(N2CCC(NC3(c4c[nH]cn4)CC3)C(C)C2)C1	23	0.05050192028284073	0.5355968475341797	-0.021091083793536476
rxn:2:108908:136539	Cc1cccc(C(NCCN2CCCC3CC32)C2CCC2)c1	22	0.19303151965141296	0.7485289573669434	-0.02524988353252411
rxn:2:131639:154987	CC(C)c1nc(CS(C)(=O)=O)sc1C(C)N[C@H]1C[C@](C)(F)C1	22	0.20246413350105286	0.028557777404785156	0.007904834368012169
rxn:2:148374:99593	Cc1ccc(-c2nc3n(c2NC2CC4(COC4)C2)CCCC3)cc1	24	0.13377416133880615	0.9363020658493042	-0.033438662687937416
rxn:2:121736:141147	CC1CC(NCc2ccc(OCC3CC3)nc2)CC(C)(C)C1	22	0.13660235702991486	0.7016773223876953	-0.02568522569808093
rxn:2:95988:117248	c1csc(C(Nc2ncc3c(n2)CCCCCC3)C2CCC2)n1	23	0.2880050539970398	0.5920529365539551	-0.013219473154648491
rxn:2:128532:135867	COc1ccc2c(c1)C(C)(C)C(NCc1noc3c1CCC3)CC2	24	0.20836283266544342	0.2385270595550537	-0.0012568427870670955
rxn:2:143862:127728	Cn1ncc(-c2nnc3n2CCCCC3)c1NC1CC2OCCC12	24	0.13555434346199036	0.8017873764038086	-0.027759709705909092
rxn:2:129217:98744	CCCC1(CN(C)C)CCC(N[C@H]2C[C@H](OC)C2)CC1	20	0.09406478703022003	0.39677858352661133	-0.015135689824819564
rxn:2:125746:74331	Cc1ccsc1-c1nc(C)c(C)c(NC2CCCC2(C)C)n1	22	0.19644254446029663	0.8423367738723755	-0.02935882860963995
rxn:2:131341:120817	CCc1nn(CC)c2c1C(Nc1cncc3c1OCCC3)CCC2	24	0.14354364573955536	0.8729606866836548	-0.030392376706004143
rxn:2:115276:82388	CC(N[C@H]1C[C@@H](OC(C)(C)C)C1)c1ccc(-c2cnco2)cc1	23	0.24095943570137024	0.04980206489562988	0.00831119003503219
rxn:2:133383:113658	CCc1nc(C2CC2)c(C(C)Nc2c(C(C)(C)C)nnn2C)s1	23	0.28872936964035034	0.786402702331543	-0.021637970986573593
rxn:2:79654:81833	CC(NC1CCC2(CCC[C@@H](F)C2)C1)c1cc(C2CC2)nn1C	23	0.08438734710216522	0.05736565589904785	0.0011748561392659726
rxn:2:91832:137784	CCCn1nc2c(c1NC(c1ncnn1C)C1CC1)C(C)CC2	23	0.10801374912261963	0.6750292778015137	-0.024652849072995392
